index,length_km,width_km,depth_km,dip,strike,lat,lon,s_slip_m,d_slip_m,easting_utm48,northing_utm48
1,3.8142,4,3.9730000000000003,96.66,-137.01,32.6194,105.4699,1.43708,1.25042,544083.8049368862,3609192.324932117
2,3.8151,4,7.9605,96.66,-135.9,32.6168,105.4732,1.4473799999999999,1.1813900000000002,544394.6815110112,3608905.4756768565
3,3.8189,4,11.9407,96.66,-134.78,32.614000000000004,105.4764,1.46385,0.9962700000000001,544696.2931502962,3608596.4230113374
4,3.8259,4,15.921,96.66,-133.67,32.6112,105.4795,1.45666,0.8148200000000001,544988.5409519002,3608287.337077185
5,3.8359,4,19.9012,96.66,-132.56,32.6084,105.4826,1.43474,0.6812100000000001,545280.8068050711,3607978.259643881
6,3.8489,4,23.8815,96.66,-131.45,32.6055,105.4855,1.4119100000000002,0.6013200000000001,545554.3751935926,3607658.019525718
7,3.8648,4,27.8617,96.66,-130.34,32.6025,105.4884,1.39795,0.56645,545828.0119680343,3607326.701385585
8,3.8162,4,3.9875,94.53,-137.0,32.5953,105.441,1.52134,1.30318,541383.6008843125,3606509.112824276
9,3.8192,4,7.9713,94.53,-134.78,32.5932,105.4434,1.5288800000000002,1.21042,541609.7901431146,3606277.255172242
10,3.8267,4,11.957,94.53,-132.55,32.5912,105.4457,1.5172,0.9793299999999999,541826.5588785721,3606056.448715937
11,3.8388,4,15.9427,94.53,-130.34,32.589,105.4479,1.48256,0.7803899999999999,542034.0457779315,3605813.436569996
12,3.8552,4,19.9283,94.53,-128.14,32.5868,105.45,1.4421,0.6491899999999999,542232.1577241067,3605570.3890138464
13,3.8761,4,23.914,94.53,-125.96,32.5846,105.4521,1.41028,0.5804,542430.279261105,3605327.3453740287
14,3.9014,4,27.8997,94.53,-123.79,32.5823,105.4541,1.396,0.55992,542619.0722352647,3605073.180171061
15,3.8152,4,3.9965,92.4,-136.99,32.5711,105.4121,1.62103,1.18426,538681.9849016129,3603815.5712943855
16,3.8197,4,7.9893,92.4,-134.76,32.57,105.4133,1.6151200000000001,1.1026799999999999,538795.097894894,3603694.0690063513
17,3.8241,4,11.984000000000002,92.4,-132.53,32.5689,105.4145,1.56847,0.91165,538908.2136309415,3603572.567994052
18,3.8285,4,15.9786,92.4,-130.3,32.5677,105.4157,1.50756,0.74138,539021.3754045538,3603439.982890315
19,3.8329,4,19.9733,92.4,-128.08,32.5666,105.4168,1.45327,0.63061,539125.1096568176,3603318.4476680937
20,3.8372,4,23.9679,92.4,-125.85,32.5653,105.4178,1.4171200000000002,0.57704,539219.5462351129,3603174.7059414536
21,3.8416,4,27.9626,92.4,-123.63,32.5641,105.4188,1.40383,0.56835,539313.9418927777,3603042.050473354
22,4.5089,4,4.0,90.27,-127.8,32.547,105.37799999999999,1.62376,1.10649,535490.6352476581,3601132.1254487354
23,4.5247,4,7.9962,90.27,-125.93,32.5469,105.3782,1.61942,1.01358,535509.4528438775,3601121.1068079406
24,4.5399,4,11.9943,90.27,-124.06,32.5468,105.3783,1.57181,0.8669500000000001,535518.8813460564,3601110.0548462183
25,4.5546,4,15.9924,90.27,-122.2,32.5467,105.3785,1.5086,0.7350399999999999,535537.6990152018,3601099.036258296
26,4.5688,4,19.9906,90.27,-120.34,32.5466,105.3786,1.45698,0.64665,535547.1275693497,3601087.984323104
27,4.5823,4,23.9887,90.27,-118.49,32.5465,105.3788,1.42733,0.6040800000000001,535565.9453114171,3601076.9657880533
28,4.5953,4,27.9868,90.27,-116.64,32.5463,105.3789,1.42187,0.60068,535575.4133563299,3601054.8285708325
29,4.5089,4,3.9979,88.13,-127.8,32.5232,105.339,1.65009,1.13731,531837.2792143901,3598481.505205533
30,4.5113,4,7.9921,88.13,-125.91,32.5242,105.3382,1.60817,1.03603,531761.7948172671,3598592.1189627037
31,4.5137,4,11.9881,88.13,-124.02,32.5251,105.3374,1.54698,0.91586,531686.347176039,3598691.648043781
32,4.5162,4,15.9841,88.13,-122.13,32.5261,105.3367,1.49557,0.8031699999999999,531620.2572832471,3598802.292616985
33,4.5186,4,19.9802,88.13,-120.25,32.5271,105.336,1.46308,0.7180300000000001,531554.168839284,3598912.9376328737
34,4.5211,4,23.9762,88.13,-118.36,32.5282,105.3353,1.45072,0.6696799999999999,531488.046961282,3599034.6683456893
35,4.5235,4,27.9722,88.13,-116.48,32.5292,105.3347,1.45815,0.6594099999999999,531431.3524354253,3599145.3437432973
36,4.5104,4,3.9903,86.0,-127.78,32.4994,105.3001,1.77298,1.22397,528191.386872252,3595832.270870337
37,4.4811,4,7.9769,86.0,-125.91,32.5015,105.2984,1.6293799999999998,1.2006800000000002,528031.0368707301,3596064.6116802106
38,4.4498,4,11.9653,86.0,-124.04,32.5037,105.2969,1.53882,1.12029,527889.4505906153,3596308.092572518
39,4.4163,4,15.9537,86.0,-122.15,32.5059,105.2955,1.50459,0.98919,527757.2644961092,3596551.601534021
40,4.3806,4,19.9421,86.0,-120.25,32.5081,105.2942,1.49637,0.8666200000000001,527634.477900033,3596795.1381976907
41,4.3427,4,23.9306,86.0,-118.35,32.5104,105.29299999999999,1.5023600000000001,0.7820199999999999,527521.0596480779,3597049.7874266882
42,4.3026,4,27.919,86.0,-116.43,32.5127,105.2919,1.52106,0.7437199999999999,527417.0397453217,3597304.4637099323
43,3.5213,4,3.9771,83.87,-119.29,32.4806,105.2643,1.8625200000000002,1.4114799999999998,524833.4887359317,3593739.361609189
44,3.5038,4,7.9506,83.87,-116.84,32.484,105.2621,1.68705,1.5180200000000001,524625.8513573471,3594115.746503895
45,3.4852,4,11.9259,83.87,-114.38,32.4874,105.2601,1.61502,1.44101,524437.0199879549,3594492.181607675
46,3.4655,4,15.9012,83.87,-111.9,32.4909,105.2583,1.59655,1.25003,524266.9656615178,3594879.751027649
47,3.445,4,19.8765,83.87,-109.4,32.4945,105.2567,1.5966,1.0591,524115.6867474017,3595278.453837376
48,3.4235,4,23.8518,83.87,-106.89,32.4981,105.2552,1.60456,0.91745,523973.813874046,3595677.181564184
49,3.4014,4,27.8271,83.87,-104.35,32.5018,105.25399999999999,1.61902,0.8363400000000001,523860.1070726377,3596087.06372463
50,3.5231,4,3.9585,81.74,-119.29,32.4663,105.2308,1.96596,1.7119000000000002,521689.2670030466,3592146.886872468
51,3.5260000000000002,4,7.9133,81.74,-116.9,32.4709,105.228,1.8435700000000002,1.88083,521425.04906506353,3592656.2362150727
52,3.5291,4,11.87,81.74,-114.51,32.4756,105.2254,1.78439,1.75508,521179.62734063563,3593176.7175453133
53,3.5326,4,15.8267,81.74,-112.12,32.4804,105.2231,1.75552,1.48645,520962.3956861087,3593708.3491654214
54,3.5365,4,19.7833,81.74,-109.73,32.4852,105.2211,1.7391800000000002,1.2226199999999998,520773.37329438,3594240.0441577043
55,3.5408,4,23.74,81.74,-107.35,32.4902,105.2193,1.7319000000000002,1.0241200000000001,520603.115108564,3594793.9519134727
56,3.5458,4,27.6967,81.74,-104.97,32.4952,105.2177,1.73472,0.90354,520451.6643707192,3595347.9012418543
57,3.5222,4,3.9344,79.61,-119.28,32.4519,105.1972,2.10858,1.84369,518534.6735601736,3590544.3045980986
58,3.525,4,7.8651,79.61,-116.9,32.4577,105.1938,2.0817099999999997,2.0483200000000004,518213.94267927826,3591186.6536344127
59,3.528,4,11.7977,79.61,-114.52,32.4636,105.1906,2.03533,1.90766,517912.02826021437,3591840.1319587813
60,3.5313,4,15.7302,79.61,-112.15,32.4696,105.1877,1.9765099999999998,1.6035700000000002,517638.32471604936,3592504.7544444483
61,3.5347,4,19.6628,79.61,-109.78,32.4757,105.1851,1.9222700000000001,1.30155,517392.8273348372,3593180.518839778
62,3.5384,4,23.5953,79.61,-107.41,32.4819,105.1828,1.88317,1.06996,517175.53121699346,3593867.4231310873
63,3.5424,4,27.5279,79.61,-105.04,32.4882,105.1808,1.8637599999999999,0.92427,516986.431275105,3594565.4655427323
64,3.5241,4,3.9048,77.48,-119.28,32.4376,105.1637,2.27224,1.7613,515388.46049503976,3588953.821934197
65,3.5267,4,7.806,77.48,-116.92,32.4445,105.1596,2.33455,1.94393,515001.9006102999,3589718.106322722
66,3.5305,4,11.709000000000001,77.48,-114.57,32.4516,105.1557,2.30609,1.82064,514634.1649009956,3590504.6037189
67,3.5359,4,15.612,77.48,-112.21,32.4588,105.1522,2.21679,1.54172,514304.063572356,3591302.2538592946
68,3.5433,4,19.515,77.48,-109.87,32.4662,105.149,2.11917,1.25536,514002.175814229,3592122.125062778
69,3.553,4,23.418000000000003,77.48,-107.53,32.4736,105.1462,2.04141,1.02898,513737.92372077634,3592942.0575693664
70,3.5654,4,27.320999999999998,77.48,-105.19,32.4811,105.1438,1.994,0.88213,513511.2831348197,3593773.133547512
71,3.5232,4,3.8698,75.34,-119.27,32.4232,105.1302,2.4516,1.51042,512241.26795974135,3587353.247762511
72,3.5901,4,7.7361,75.34,-117.03,32.4312,105.1251,2.55858,1.61438,511760.7326850104,3588239.475530025
73,3.6598,4,11.6042,75.34,-114.84,32.4393,105.1202,2.5370700000000004,1.52108,511299.0698930339,3589136.833330554
74,3.7329,4,15.4722,75.34,-112.69,32.4475,105.1158,2.4263600000000003,1.3086799999999998,510884.4742153443,3590045.349172033
75,3.8094,4,19.3403,75.34,-110.6,32.4559,105.1116,2.29427,1.08171,510488.727125671,3590976.0728580668
76,3.8898,4,23.2083,75.34,-108.54,32.4644,105.1079,2.1823400000000004,0.8961,510140.0300556367,3591917.945660074
77,3.9744,4,27.0764,75.34,-106.54,32.473,105.1045,2.10886,0.77304,509819.57746659906,3592870.9443398523
78,3.9707,4,3.8295,73.21,-125.69,32.4056,105.0948,2.61033,1.1887,508914.7257377285,3585398.7874862924
79,4.0663,4,7.6555,73.21,-123.65,32.4142,105.0881,2.70643,1.18876,508283.8906844283,3586351.5560376155
80,4.1658,4,11.4832,73.21,-121.66,32.4231,105.0817,2.68723,1.1056700000000002,507681.35539294325,3587337.6417372036
81,4.2687,4,15.311,73.21,-119.72,32.4322,105.0757,2.56816,0.9616899999999999,507116.5263503101,3588345.9613259532
82,4.3747,4,19.1387,73.21,-117.83,32.4414,105.0701,2.4173000000000004,0.81123,506589.4032583524,3589365.42356359
83,4.4834,4,22.9664,73.21,-115.98,32.4507,105.0648,2.28357,0.6879,506090.5773898902,3590396.0168995205
84,4.5946,4,26.7942,73.21,-114.17,32.4602,105.0599,2.19319,0.60787,505629.4335802575,3591448.82752793
85,4.3541,4,3.7839,71.08,-128.94,32.3835,105.0581,2.7720900000000004,0.90589,505464.8910273867,3582946.5478377286
86,4.3886,4,7.5643,71.08,-127.1,32.3929,105.0499,2.8237200000000002,0.8083100000000001,504693.1121309451,3583988.1417969917
87,4.4253,4,11.3464,71.08,-125.26,32.4025,105.0421,2.77696,0.69745,503959.1004421118,3585051.9809772177
88,4.4636,4,15.1285,71.08,-123.45,32.4123,105.0346,2.6461300000000003,0.59404,503253.4458902547,3586138.054230453
89,4.5031,4,18.9107,71.08,-121.64,32.4223,105.0275,2.4860599999999997,0.50793,502585.54602898326,3587246.3581647933
90,4.5433,4,22.6928,71.08,-119.85,32.4325,105.0208,2.34213,0.44556999999999997,501955.39287868654,3588376.885416326
91,4.5837,4,26.4749,71.08,-118.08,32.4429,105.0145,2.24324,0.41236999999999996,501362.9779611119,3589529.6290417523
92,4.3534,4,3.733,68.95,-128.93,32.3599,105.0211,2.90818,0.7083699999999999,501985.1835089154,3580329.2236212688
93,4.3549,4,7.4626,68.95,-127.11,32.3702,105.0119,2.91007,0.51878,501119.47891749296,3581470.8334772587
94,4.3571,4,11.1939,68.95,-125.29,32.3807,105.00299999999999,2.8232500000000003,0.37474,500282.1889424746,3582634.6901495745
95,4.36,4,14.9252,68.95,-123.47,32.3915,104.9946,2.67558,0.28504,499492.12033795274,3583831.870709589
96,4.3632,4,18.6564,68.95,-121.65,32.4025,104.9866,2.50814,0.2347,498739.85881036974,3585051.2805048362
97,4.3667,4,22.3877,68.95,-119.83,32.4137,104.9789,2.3590299999999997,0.21356,498015.9928546734,3586292.913090497
98,4.3703,4,26.119,68.95,-118.01,32.4251,104.9717,2.25617,0.21616,497339.3202825707,3587556.7575196214
