index,length_km,width_km,depth_km,dip,strike,lat,lon,s_slip_m,d_slip_m,easting_utm48,northing_utm48
456,3.7089,4,2.7414,43.26,-130.81,30.9895,103.4277,1.6344,3.1051100000000003,349873.34910163947,3429499.0268831924
457,3.7078,4,5.4828,43.26,-130.82,31.0093,103.4077,1.48913,3.1486,347994.8957124201,3431720.928608798
458,3.7067,4,8.2241,43.26,-130.83,31.0291,103.3877,1.28071,3.31846,346117.2419963263,3433943.200455362
459,3.7056,4,10.9655,43.26,-130.84,31.0489,103.3677,1.13301,3.46502,344240.38856390864,3436165.842776141
460,3.7045,4,13.7069,43.26,-130.86,31.0687,103.3477,1.04237,3.3566100000000003,342364.336026198,3438388.8559235185
461,3.7034,4,16.4483,43.26,-130.87,31.0885,103.3277,0.94184,2.98646,340489.0849947038,3440612.240249006
462,3.7023,4,19.1896,43.26,-130.88,31.1084,103.3076,0.80004,2.4883,338605.26754538866,3442847.226666257
463,3.7094,4,2.7414,43.26,-130.81,30.9677,103.3982,1.49215,2.62358,347021.49919975176,3427122.7870072955
464,3.7086,4,5.4828,43.26,-130.82,30.9875,103.3782,1.48517,2.6488899999999997,345143.16046846355,3429345.1925533023
465,3.7078,4,8.2241,43.26,-130.83,31.0073,103.3583,1.37044,2.87037,343275.16884248646,3431567.8275050465
466,3.707,4,10.9655,43.26,-130.84,31.0271,103.3383,1.2647300000000001,3.10705,341398.4275386896,3433790.9723905018
467,3.7063,4,13.7069,43.26,-130.85,31.0469,103.3183,1.1653900000000001,3.05742,339522.4868306472,3436014.4883592296
468,3.7055,4,16.4483,43.26,-130.86,31.0668,103.2983,1.0246600000000001,2.74143,337647.51727327245,3438249.4606913547
469,3.7047,4,19.1896,43.26,-130.87,31.0866,103.2782,0.8340700000000001,2.31364,335763.6416986426,3440473.8680326096
470,3.7106,4,2.7414,43.26,-130.81,30.9459,103.3688,1.3584200000000002,2.2530900000000003,344177.92420678516,3424747.1291411202
471,3.7095,4,5.4828,43.26,-130.82,30.9657,103.3488,1.45716,2.22795,342299.697483005,3426970.0366573264
472,3.7084,4,8.2241,43.26,-130.83,30.9855,103.3288,1.44583,2.43202,340422.2698328411,3429193.3148097745
473,3.7073,4,10.9655,43.26,-130.84,31.0053,103.3089,1.3845699999999999,2.68888,338555.18991256284,3431416.818738073
474,3.7062,4,13.7069,43.26,-130.86,31.0251,103.2889,1.27026,2.6699,336679.360315958,3433640.8374489797
475,3.7051,4,16.4483,43.26,-130.87,31.045,103.2689,1.0894300000000001,2.41541,334804.50440131366,3435876.3128269617
476,3.704,4,19.1896,43.26,-130.88,31.0648,103.2488,0.8569500000000001,2.08269,332920.7370933144,3438101.225896745
477,3.7103,4,2.7414,43.26,-130.79,30.9241,103.3394,1.2145899999999998,1.9710999999999999,341333.07554779213,3422372.1873069378
478,3.7089,4,5.4828,43.26,-130.8,30.9439,103.3194,1.32528,1.90831,339454.96011180256,3424595.5967124617
479,3.7075,4,8.2241,43.26,-130.82,30.9637,103.2994,1.36443,2.08744,337577.64344963775,3426819.3770124703
480,3.706,4,10.9655,43.26,-130.83,30.9835,103.2795,1.3623800000000001,2.2918000000000003,335710.67646193446,3429043.3808794473
481,3.7046,4,13.7069,43.26,-130.84,31.0034,103.2595,1.27027,2.26498,333835.1307584071,3431278.987189888
482,3.7032,4,16.4483,43.26,-130.85,31.0232,103.2395,1.08816,2.0649800000000003,331960.2142633398,3433503.880601958
483,3.7017,4,19.1896,43.26,-130.86,31.043,103.2195,0.84887,1.8352300000000001,330086.09899647656,3435729.1463159756
484,3.7108,4,2.7414,43.26,-130.79,30.9023,103.3099,1.0979700000000001,1.7033099999999999,338477.39569525816,3419998.105401632
485,3.7097,4,5.4828,43.26,-130.8,30.9221,103.29,1.09668,1.66558,336608.94913097104,3422221.8717759717
486,3.7085,4,8.2241,43.26,-130.81,30.9419,103.27,1.13181,1.87575,334731.74273646926,3424446.1541442215
487,3.7073,4,10.9655,43.26,-130.82,30.9617,103.25,1.1812,2.00582,332855.3354293224,3426670.8080194155
488,3.706,4,13.7069,43.26,-130.83,30.9816,103.2301,1.1427,1.9381400000000002,330989.45475184463,3428906.7668183832
489,3.7047,4,16.4483,43.26,-130.84,31.0014,103.2101,1.00611,1.7706600000000001,329114.6476321411,3431132.163076588
490,3.7032,4,19.1896,43.26,-130.85,31.0212,103.1901,0.8083300000000001,1.62601,327240.6414436239,3433357.9318959443
491,3.7113,4,2.7414,43.26,-130.78,30.8805,103.2805,0.91692,1.5084600000000001,335629.99979542673,3417624.5952610923
492,3.7105,4,5.4828,43.26,-130.79,30.9003,103.2605,0.8563,1.6284100000000001,333752.1066938486,3419849.0099761467
493,3.7097,4,8.2241,43.26,-130.8,30.9201,103.2406,0.91107,1.79681,331884.56846667395,3422073.645261195
494,3.7089,4,10.9655,43.26,-130.8,30.94,103.2206,0.9699800000000001,1.842,330008.4474616776,3424309.8863326544
495,3.7079,4,13.7069,43.26,-130.81,30.9598,103.2007,0.96624,1.7476600000000002,328142.50374342164,3426535.2602810375
496,3.7069,4,16.4483,43.26,-130.82,30.9796,103.1807,0.89061,1.61008,326267.8052785677,3428761.159309259
497,3.7059,4,19.1896,43.26,-130.83,30.9994,103.1607,0.77113,1.5143,324393.9074480957,3430987.4311586544
583,5.9773,4,19.1896,0.0,-126.24,31.2968,103.502,1.1012000000000002,1.6373199999999999,357429.1501076793,3463463.8934006575
584,6.2558,4,19.1896,0.0,-126.36,31.325,103.4759,0.8973800000000001,1.1863299999999999,354988.0584801767,3466623.8680296787
585,6.4078,4,19.1896,0.0,-126.43,31.3535,103.4502,0.69372,0.8018,352586.9897594508,3469817.1985354675
586,6.5553,4,19.1896,0.0,-126.48,31.382,103.4246,0.5046700000000001,0.52962,350196.9300627726,3473011.0124702463
587,6.6988,4,19.1896,0.0,-126.54,31.4105,103.3989,0.34585000000000005,0.37642000000000003,347798.85824626184,3476205.58075781
588,6.8386,4,19.1896,0.0,-126.59,31.439,103.3732,0.23078,0.3168,345402.2887969578,3479400.7702892963
589,6.9751,4,19.1896,0.0,-126.64,31.4675,103.3474,0.16682,0.30959,342997.7218602545,3482596.7249626173
590,3.8098,4,19.1896,0.0,-130.9,31.2666,103.4569,1.0391,1.78731,353089.4963185637,3460175.459890328
591,4.0898,4,19.1896,0.0,-130.76,31.2946,103.4305,0.82908,1.25293,350619.957217869,3463314.6858603866
592,4.2481,4,19.1896,0.0,-130.7,31.3223,103.4037,0.63749,0.83279,348113.3805824754,3466421.859016412
593,4.4046,4,19.1896,0.0,-130.64,31.35,103.3768,0.46214,0.54403,345598.8057377306,3469529.8425462306
594,4.5596,4,19.1896,0.0,-130.59,31.3777,103.35,0.31251999999999996,0.38498000000000004,343095.26368767116,3472638.3591956287
595,4.7131,4,19.1896,0.0,-130.55,31.4054,103.3231,0.20161,0.32603,340583.7321429666,3475747.6927297525
596,4.8653,4,19.1896,0.0,-130.51,31.4331,103.2962,0.13978000000000002,0.32216000000000006,338073.7260568909,3478857.703758167
597,3.6997,4,19.1896,0.0,-130.91,31.2445,103.427,0.9134,1.8768,350207.6390669476,3457765.889519666
598,3.6993,4,19.1896,0.0,-130.94,31.2716,103.3995,0.72754,1.33979,347632.1312988618,3460807.5471653836
599,3.7041,4,19.1896,0.0,-130.95,31.2988,103.3719,0.55943,0.90712,345048.78512979497,3463861.1326683275
600,3.7116,4,19.1896,0.0,-130.97,31.326,103.3443,0.40467000000000003,0.60384,342466.9681009825,3466915.4264070927
601,3.7215,4,19.1896,0.0,-130.98,31.3532,103.3167,0.26950999999999997,0.42998000000000003,339886.68180381175,3469970.4292846536
602,3.7337,4,19.1896,0.0,-131.0,31.3804,103.2892,0.16606,0.35778,337317.4382861947,3473025.994282043
603,3.7479,4,19.1896,0.0,-131.01,31.4076,103.2616,0.10617,0.34414,334740.2155518819,3476082.4156712103
604,3.6981,4,19.1896,0.0,-130.91,31.2227,103.3977,0.78339,1.95964,347382.0963316719,3455389.491752832
605,3.6957,4,19.1896,0.0,-130.93,31.2499,103.3701,0.62233,1.43205,344797.3793550198,3458443.066035912
606,3.6939,4,19.1896,0.0,-130.94,31.277,103.3425,0.47711000000000003,0.99327,342214.0228304828,3461486.2629852565
607,3.6921,4,19.1896,0.0,-130.96,31.3042,103.3149,0.34046,0.67472,339632.35851402604,3464541.253677353
608,3.6904,4,19.1896,0.0,-130.97,31.3313,103.2873,0.21726,0.48243,337052.0520081256,3467585.86861276
609,3.6886,4,19.1896,0.0,-130.99,31.3585,103.2597,0.12021,0.39377,334473.44670629274,3470642.279322368
610,3.6868,4,19.1896,0.0,-131.0,31.3856,103.232,0.06333,0.36972000000000005,331886.68649985816,3473688.4687111606
611,3.6985,4,19.1896,0.0,-130.91,31.2009,103.3683,0.68142,2.0368399999999998,344545.74613082875,3453013.950680635
612,3.6957,4,19.1896,0.0,-130.92,31.2281,103.3407,0.53649,1.5218800000000001,341961.1820184934,3456068.220850234
613,3.6939,4,19.1896,0.0,-130.93,31.2553,103.3132,0.40475,1.07966,339387.66732626845,3459123.0537970094
614,3.692,4,19.1896,0.0,-130.95,31.2824,103.2856,0.2777,0.74651,336805.9826947675,3462167.6536927666
615,3.6902,4,19.1896,0.0,-130.96,31.3096,103.258,0.16080000000000003,0.53573,334225.99704492354,3465224.048868867
616,3.6883,4,19.1896,0.0,-130.98,31.3368,103.2304,0.06802,0.43091,331647.542596406,3468281.1550401463
617,3.6865,4,19.1896,0.0,-130.99,31.3639,103.2027,0.01468,0.39758,329060.9275848109,3471328.0427977582
618,3.7019,4,19.1896,0.0,-130.88,31.1791,103.3389,0.62233,2.09199,341708.11307878024,3450639.129725099
619,3.6991,4,19.1896,0.0,-130.91,31.2063,103.3114,0.47984,1.59379,339133.22877287876,3453693.9501339677
620,3.6974,4,19.1896,0.0,-130.92,31.2335,103.2838,0.34761000000000003,1.15221,336550.3397340182,3456749.622395736
621,3.6958,4,19.1896,0.0,-130.94,31.2607,103.2563,0.21947,0.80902,333978.50073189684,3459805.853892033
622,3.6941,4,19.1896,0.0,-130.95,31.2878,103.2287,0.10299,0.5846100000000001,331398.48748239526,3462851.8584812977
623,3.6924,4,19.1896,0.0,-130.97,31.315,103.2011,0.012960000000000001,0.46799,328820.1799959582,3465909.6598920776
624,3.6907,4,19.1896,0.0,-130.98,31.3422,103.1734,-0.03591,0.4284,326233.8901684807,3468968.3314989884
625,3.7024,4,19.1896,0.0,-130.88,31.1573,103.3095,0.6025499999999999,2.1045900000000004,338869.19795607217,3448265.0279574585
626,3.7005,4,19.1896,0.0,-130.9,31.1845,103.282,0.44755,1.6306600000000002,336294.4668071547,3451320.5415561195
627,3.6993,4,19.1896,0.0,-130.92,31.2117,103.2545,0.30182,1.19815,333721.2556207883,3454376.7595065925
628,3.6981,4,19.1896,0.0,-130.93,31.2389,103.2269,0.16462000000000002,0.85473,331140.04114258906,3457433.8356182002
629,3.697,4,19.1896,0.0,-130.94,31.2661,103.1993,0.04566,0.62625,328560.355148545,3460491.6227884856
630,3.6958,4,19.1896,0.0,-130.96,31.2932,103.1717,-0.041240000000000006,0.50532,325982.01543579984,3463539.036283064
631,3.6946,4,19.1896,0.0,-130.97,31.3204,103.1441,-0.08416,0.46351,323405.3882868376,3466598.2481465177
632,3.7022,4,19.1896,0.0,-130.88,31.1356,103.2801,0.6072000000000001,2.05923,336029.1736473938,3445902.7295329575
633,3.7001,4,19.1896,0.0,-130.9,31.1627,103.2526,0.42819,1.62078,333454.4225663465,3448947.8511293833
634,3.6985,4,19.1896,0.0,-130.92,31.1899,103.2251,0.26148000000000005,1.2106700000000001,330881.3629949005,3452004.7626469876
635,3.6969,4,19.1896,0.0,-130.93,31.2171,103.1975,0.11286,0.8813099999999999,328300.29731335514,3455062.535285841
636,3.6953,4,19.1896,0.0,-130.95,31.2443,103.17,-0.00749,0.66103,325730.283997203,3458120.86162144
637,3.6938,4,19.1896,0.0,-130.96,31.2714,103.1424,-0.08923,0.54412,323152.086462324,3461168.970099381
638,3.6922,4,19.1896,0.0,-130.98,31.2986,103.1148,-0.12495,0.50368,320575.60376273975,3464228.8774785083
639,3.7048,4,19.1896,0.0,-130.87,31.1138,103.2508,0.6196,1.9529,333197.2368882392,3443529.912884357
640,3.7037,4,19.1896,0.0,-130.89,31.141,103.2232,0.41337,1.5628900000000001,330613.2746599226,3446586.963174028
641,3.7026,4,19.1896,0.0,-130.9,31.1681,103.1957,0.22603,1.19099,328040.187885668,3449633.482903462
642,3.7015,4,19.1896,0.0,-130.92,31.1953,103.1682,0.06893,0.89134,325468.79938572214,3452691.794104649
643,3.7004,4,19.1896,0.0,-130.93,31.2225,103.1406,-0.0495,0.69118,322889.40621734713,3455750.972735636
644,3.6992,4,19.1896,0.0,-130.94,31.2497,103.113,-0.1242,0.58516,320311.542012725,3458810.8642945383
645,3.6981,4,19.1896,0.0,-130.96,31.2768,103.0854,-0.1529,0.5483,317735.0159784814,3461860.3838162706
646,3.7031,4,19.1896,0.0,-130.89,31.092,103.2213,0.6253200000000001,1.79931,330344.9457112892,3441158.113647287
647,3.7013,4,19.1896,0.0,-130.9,31.1191,103.1938,0.39958,1.46803,327770.4903595308,3444204.621001634
648,3.7002,4,19.1896,0.0,-130.92,31.1463,103.1663,0.19990000000000002,1.14774,325197.73106550216,3447262.919343747
649,3.6991,4,19.1896,0.0,-130.93,31.1735,103.1388,0.040659999999999995,0.8904,322626.49165524915,3450321.924392602
650,3.6979,4,19.1896,0.0,-130.95,31.2007,103.1112,-0.07264,0.7189500000000001,320047.2447579373,3453381.7998311976
651,3.6968,4,19.1896,0.0,-130.96,31.2279,103.0837,-0.14019,0.62785,317479.05257451994,3456442.22343552
652,3.6957,4,19.1896,0.0,-130.97,31.255,103.0561,-0.16413,0.59515,314902.66620802996,3459492.43821951
653,3.7015,4,19.1896,0.0,-130.87,31.0702,103.192,0.61165,1.62736,327510.4547415166,3438786.7239069296
654,3.698,4,19.1896,0.0,-130.89,31.0974,103.1645,0.38326,1.3574300000000001,324936.32662137935,3441845.0068885954
655,3.6957,4,19.1896,0.0,-130.9,31.1246,103.137,0.18553,1.0946500000000001,322363.7162331252,3444903.996163964
656,3.6934,4,19.1896,0.0,-130.91,31.1517,103.1095,0.03221,0.88513,319792.4358886705,3447952.6070347764
657,3.6912,4,19.1896,0.0,-130.93,31.1789,103.0819,-0.07375,0.74548,317213.3316205932,3451013.176718507
658,3.6889,4,19.1896,0.0,-130.94,31.2061,103.0544,-0.13579,0.6699700000000001,314645.2837728971,3454074.292592064
659,3.6867,4,19.1896,0.0,-130.96,31.2333,103.0268,-0.15857,0.64074,312069.2341439731,3457136.288512838
660,3.7027,4,19.1896,0.0,-130.85,31.0484,103.1626,0.5692,1.4705899999999998,324665.1459816997,3436416.2016671537
661,3.6995,4,19.1896,0.0,-130.87,31.0756,103.1352,0.35946,1.2566400000000002,322100.7075401385,3439475.016963834
662,3.6972,4,19.1896,0.0,-130.88,31.1028,103.1077,0.18022,1.0485799999999998,319528.242177236,3442534.6969494503
663,3.6947,4,19.1896,0.0,-130.9,31.13,103.0801,0.04089,0.88351,316947.7594470747,3445595.2498718863
664,3.6921,4,19.1896,0.0,-130.91,31.1572,103.0526,-0.056409999999999995,0.77202,314378.3358874,3448656.3485703487
665,3.6893,4,19.1896,0.0,-130.93,31.1844,103.0251,-0.11522,0.70892,311810.4343087085,3451718.156742674
666,3.6865,4,19.1896,0.0,-130.94,31.2115,102.9975,-0.14054,0.68101,309234.3272781506,3454769.7618796392
667,3.7053,4,19.1896,0.0,-130.84,31.0266,103.1333,0.49172000000000005,1.34453,321828.10613718396,3434046.232634658
668,3.7034,4,19.1896,0.0,-130.85,31.0538,103.1058,0.33248,1.18941,319254.2708492263,3437105.898407464
669,3.7018,4,19.1896,0.0,-130.86,31.0811,103.0783,0.18379,1.02859,316682.1441972876,3440177.3570366204
670,3.7002,4,19.1896,0.0,-130.87,31.1082,103.0508,0.06168,0.89589,314111.1517236174,3443227.3526699943
671,3.6984,4,19.1896,0.0,-130.88,31.1354,103.0233,-0.02818,0.8014500000000001,311541.8710918977,3446289.1429566965
672,3.6965,4,19.1896,0.0,-130.89,31.1626,102.9958,-0.08669,0.74288,308974.11188772303,3449351.6432064474
673,3.6944,4,19.1896,0.0,-130.9,31.1898,102.9682,-0.11819,0.71164,306398.3452746067,3452415.029403194
